timestamp,day_of_week,release_cycle,iteration,squad,platform,environment,device_id,test_suite,scenarios_total,scenarios_passed,scenarios_failed,status,retries,duration_sec,memory_mb,files_touched,diff_size,usage_cpu,tags
2024-09-14 13:22:02.965641,Saturday,RC-20240912,2,fintech,web,release_app,browser_chrome,smoke,18,18,0,pass,0,1204.48,351.3,42,1995,0.849,@performance
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,checkout,android,test_app,Samsung_Galaxy_S23_14,regression,49,43,6,fail,0,2357.39,884.1,20,1918,0.689,@performance;@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,checkout,android,release_app,iPhone_8_14,regression,51,48,3,fail,0,2053.45,725.6,2,727,0.268,@performance;@api
2024-09-15 19:40:02.965641,Sunday,RC-20240919,1,checkout,android,test_app,iPhone_13_mini_17,smoke,22,19,3,fail,2,1105.23,866.6,31,1538,0.827,@critical;@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,checkout,android,release_app,Google_Pixel_6_13,smoke,22,21,1,fail,0,1140.62,820.9,30,86,0.814,@mobile;@visual;@critical
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,checkout,ios,test_app,Samsung_Galaxy_S24_15,regression,49,46,3,fail,0,2314.65,812.6,41,1965,0.722,@api;@ui;@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,checkout,ios,release_app,iPhone_8_14,regression,50,48,2,fail,1,3489.91,883.4,43,1249,0.928,@critical
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,checkout,ios,test_app,iPhone_11_17,smoke,18,18,0,pass,1,1119.94,333.8,1,1632,0.863,@mobile;@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,checkout,ios,release_app,Google_Pixel_7_Pro_14,smoke,22,22,0,pass,3,1337.75,384.9,28,1094,0.487,@performance;@ui
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,checkout,web,test_app,browser_chrome,regression,51,49,2,fail,2,3036.09,890.2,5,1822,0.882,@critical;@api;@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,checkout,web,release_app,browser_chrome,regression,52,49,3,fail,1,3266.32,733.8,20,943,0.307,@api
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,checkout,web,test_app,browser_chrome,smoke,21,20,1,fail,0,1434.14,863.7,39,1503,0.792,@performance;@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,checkout,web,release_app,browser_chrome,smoke,18,16,2,fail,1,755.22,700.5,36,1861,0.371,@api;@performance
2024-09-19 19:40:02.965641,Thursday,RC-20240919,1,payments,android,test_app,Google_Pixel_4_XL_13,regression,48,46,2,fail,0,2803.23,872.9,35,1589,0.292,@performance;@critical;@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,payments,android,release_app,iPhone_11_17,regression,52,47,5,fail,0,3015.02,767.4,37,479,0.669,@ui
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,payments,android,test_app,iPhone_15_18,smoke,18,18,0,pass,0,1163.03,293.2,21,1897,0.438,@mobile;@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,payments,android,release_app,iPhone_12_18,smoke,21,20,1,fail,0,1065.29,892.8,32,1159,0.778,@visual;@performance;@mobile
2024-09-15 19:40:02.965641,Sunday,RC-20240919,1,payments,ios,test_app,Samsung_Galaxy_S21_5G_11,regression,50,43,7,fail,0,3105.65,848.1,28,1564,0.911,@ui;@visual;@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,payments,ios,release_app,iPhone_11_17,regression,52,43,9,fail,0,2814.3,752.2,34,1250,0.361,@critical;@performance;@visual
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,payments,ios,test_app,Google_Pixel_8_Pro_15,smoke,18,17,1,fail,0,1084.11,818.1,24,1110,0.623,@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,payments,ios,release_app,Google_Pixel_7_Pro_14,smoke,18,18,0,pass,0,1024.35,440.7,44,592,0.901,@critical
2024-09-19 19:40:02.965641,Thursday,RC-20240919,1,payments,web,test_app,browser_chrome,regression,49,46,3,fail,0,3227.98,793.7,30,114,0.525,@api;@performance;@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,payments,web,release_app,browser_firefox,regression,48,44,4,fail,0,3244.85,740.0,34,761,0.735,@mobile
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,payments,web,test_app,browser_firefox,smoke,21,21,0,pass,0,1205.48,367.8,23,890,0.465,@ui;@mobile;@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,payments,web,release_app,browser_firefox,smoke,18,18,0,pass,0,842.81,403.0,9,1631,0.253,@visual;@mobile;@critical
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,search,android,test_app,Samsung_Galaxy_S21_5G_11,regression,50,39,11,fail,1,2946.25,710.9,28,714,0.334,@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,search,android,release_app,Google_Pixel_6_13,regression,51,50,1,fail,2,2866.56,737.7,34,1371,0.922,@ui
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,search,android,test_app,iPhone_13_mini_17,smoke,18,17,1,fail,0,1088.06,823.1,40,1053,0.573,@mobile;@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,search,android,release_app,iPhone_8_14,smoke,18,17,1,fail,2,961.44,743.0,24,1801,0.258,@api;@performance
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,search,ios,test_app,iPhone_X_14,regression,51,46,5,fail,1,2305.81,803.7,20,1207,0.665,@api;@performance;@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,search,ios,release_app,iPhone_11_17,regression,51,48,3,fail,0,3301.74,749.2,42,1243,0.509,@performance
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,search,ios,test_app,iPhone_13_mini_17,smoke,22,20,2,fail,0,1055.9,897.4,25,695,0.892,@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,search,ios,release_app,Google_Pixel_7_Pro_14,smoke,21,21,0,pass,0,945.0,364.9,49,183,0.262,@critical;@performance
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,search,web,test_app,browser_chrome,regression,52,43,9,fail,0,2911.46,837.0,45,1763,0.773,@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,search,web,release_app,browser_firefox,regression,51,47,4,fail,0,3335.84,842.4,23,761,0.303,@visual;@performance
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,search,web,test_app,browser_firefox,smoke,19,19,0,pass,1,1307.34,428.1,22,679,0.743,@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,search,web,release_app,browser_chrome,smoke,21,21,0,pass,1,1080.12,444.0,6,1457,0.781,@critical;@api;@performance
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,logistics,android,test_app,Google_Pixel_6_13,regression,48,46,2,fail,0,3337.45,724.8,49,259,0.557,@ui;@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,logistics,android,release_app,iPhone_15_18,regression,50,46,4,fail,1,2953.37,845.9,22,983,0.431,@visual;@critical
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,logistics,android,test_app,iPhone_8_14,smoke,20,19,1,fail,1,906.25,866.2,29,83,0.869,@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,logistics,android,release_app,iPhone_15_18,smoke,22,22,0,pass,2,1019.42,290.7,26,1325,0.821,@mobile;@api
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,logistics,ios,test_app,Google_Pixel_6_13,regression,51,47,4,fail,2,3284.61,728.2,15,513,0.45,@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,logistics,ios,release_app,Samsung_Galaxy_S21_5G_11,regression,51,45,6,fail,0,2951.71,870.5,50,1754,0.313,@visual
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,logistics,ios,test_app,iPhone_8_14,smoke,19,19,0,pass,0,1211.9,370.2,23,365,0.469,@mobile;@visual;@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,logistics,ios,release_app,iPhone_8_14,smoke,19,18,1,fail,2,1240.57,808.2,17,1919,0.649,@api
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,logistics,web,test_app,browser_firefox,regression,48,43,5,fail,1,2270.59,729.6,22,1081,0.299,@api;@critical;@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,logistics,web,release_app,browser_chrome,regression,52,47,5,fail,1,2236.78,719.7,39,1868,0.28,@api
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,logistics,web,test_app,browser_firefox,smoke,18,18,0,pass,0,916.57,449.2,41,124,0.748,@performance;@api;@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,logistics,web,release_app,browser_firefox,smoke,18,17,1,fail,0,809.77,730.7,12,1672,0.412,@mobile;@ui;@visual
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,identity,android,test_app,iPhone_11_17,regression,51,48,3,fail,1,2718.65,745.1,33,1973,0.896,@performance;@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,identity,android,release_app,iPhone_8_14,regression,48,43,5,fail,1,2598.88,836.1,13,1614,0.432,@visual;@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,identity,android,release_app,Google_Pixel_8_Pro_15,smoke,19,18,1,fail,3,1034.4,825.4,1,1366,0.787,@mobile;@api
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,identity,ios,test_app,Google_Pixel_6_13,regression,51,46,5,fail,2,3485.52,777.4,1,953,0.88,@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,identity,ios,release_app,Google_Pixel_6_13,regression,50,43,7,fail,1,3294.91,776.0,8,867,0.857,@mobile
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,identity,ios,test_app,iPhone_14_Pro_18,smoke,19,17,2,fail,0,843.27,788.7,14,1841,0.56,@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,identity,ios,release_app,iPhone_8_14,smoke,20,20,0,pass,0,1238.72,414.8,12,218,0.575,@performance;@visual;@critical
2024-09-15 19:40:02.965641,Sunday,RC-20240919,1,identity,web,test_app,browser_firefox,regression,49,45,4,fail,0,2483.29,767.7,49,782,0.303,@visual;@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,identity,web,release_app,browser_firefox,regression,49,45,4,fail,0,3337.53,854.1,9,1136,0.943,@mobile
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,identity,web,test_app,browser_firefox,smoke,20,18,2,fail,2,875.31,873.1,1,1806,0.358,@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,identity,web,release_app,browser_chrome,smoke,20,19,1,fail,3,1306.19,871.2,20,1211,0.492,@visual
2024-09-15 19:40:02.965641,Sunday,RC-20240919,1,smart-testing,android,test_app,Google_Pixel_4_XL_13,regression,49,49,0,pass,1,2390.28,355.9,8,1216,0.937,@ui;@performance;@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,smart-testing,android,release_app,Google_Pixel_4_XL_13,regression,52,50,2,fail,1,2721.63,850.2,39,1973,0.353,@api;@performance
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,smart-testing,android,test_app,Samsung_Galaxy_S24_15,smoke,20,19,1,fail,0,1155.8,707.3,21,1700,0.385,@api;@ui;@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,smart-testing,android,release_app,Google_Pixel_7_Pro_14,smoke,21,20,1,fail,1,925.38,891.1,41,388,0.715,@ui;@visual
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,smart-testing,ios,test_app,Google_Pixel_7_Pro_14,regression,52,50,2,fail,0,2206.73,712.0,36,1350,0.637,@api;@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,smart-testing,ios,release_app,iPhone_14_Pro_18,regression,51,48,3,fail,2,2942.22,755.2,33,1436,0.911,@critical;@api;@mobile
2024-09-19 19:40:02.965641,Thursday,RC-20240919,1,smart-testing,ios,test_app,iPhone_13_mini_17,smoke,19,18,1,fail,2,1364.57,724.0,49,1417,0.676,@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,smart-testing,ios,release_app,Samsung_Galaxy_S22_13,smoke,19,19,0,pass,1,1176.38,280.6,1,473,0.809,@ui;@performance;@visual
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,smart-testing,web,test_app,browser_firefox,regression,48,43,5,fail,0,2211.95,882.0,13,422,0.665,@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,smart-testing,web,release_app,browser_firefox,regression,49,44,5,fail,1,3199.41,832.7,34,1100,0.741,@mobile;@critical;@api
2024-09-19 19:40:02.965641,Thursday,RC-20240919,1,smart-testing,web,test_app,browser_chrome,smoke,20,19,1,fail,0,949.46,731.9,45,1331,0.462,@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,smart-testing,web,release_app,browser_firefox,smoke,20,20,0,pass,0,1192.27,372.5,36,608,0.789,@critical
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,marketing,android,test_app,Samsung_Galaxy_S21_5G_11,regression,52,46,6,fail,0,2388.32,861.3,49,289,0.908,@ui;@critical;@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,marketing,android,release_app,iPhone_15_18,regression,48,43,5,fail,0,3141.91,869.1,40,1657,0.691,@ui
2024-09-19 19:40:02.965641,Thursday,RC-20240919,1,marketing,android,test_app,Samsung_Galaxy_S24_15,smoke,20,20,0,pass,1,973.82,377.9,49,1781,0.312,@visual;@critical;@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,marketing,android,release_app,iPhone_X_14,smoke,19,19,0,pass,2,959.87,380.5,8,1519,0.421,@visual;@ui
2024-09-15 19:40:02.965641,Sunday,RC-20240919,1,marketing,ios,test_app,Samsung_Galaxy_S21_5G_11,regression,51,45,6,fail,1,2529.0,872.9,3,1727,0.365,@critical;@mobile;@api
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,marketing,ios,release_app,Google_Pixel_8_Pro_15,regression,48,45,3,fail,0,3021.67,817.6,44,875,0.712,@visual;@api
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,marketing,ios,test_app,Google_Pixel_4_XL_10,smoke,19,17,2,fail,2,868.43,773.0,48,1023,0.79,@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,marketing,ios,release_app,Google_Pixel_7_Pro_14,smoke,20,19,1,fail,2,1075.01,877.3,33,1945,0.756,@ui;@visual
2024-09-18 19:40:02.965641,Wednesday,RC-20240919,1,marketing,web,test_app,browser_chrome,regression,52,46,6,fail,1,2939.3,828.4,48,1202,0.378,@critical
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,marketing,web,release_app,browser_chrome,regression,48,40,8,fail,0,2322.61,826.0,7,1921,0.556,@api;@performance
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,marketing,web,test_app,browser_firefox,smoke,22,21,1,fail,1,1407.53,863.1,50,877,0.826,@critical;@api;@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,marketing,web,release_app,browser_chrome,smoke,19,19,0,pass,1,810.24,351.0,1,362,0.821,@mobile;@visual
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,fintech,android,test_app,Google_Pixel_4_XL_13,regression,51,45,6,fail,0,2950.91,736.3,4,1442,0.568,@visual;@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,fintech,android,release_app,iPhone_13_mini_17,regression,52,46,6,fail,0,2087.33,866.4,4,1825,0.59,@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,fintech,android,release_app,Google_Pixel_7_Pro_14,smoke,18,18,0,pass,0,969.14,290.5,27,671,0.821,@performance;@ui;@api
2024-09-16 19:40:02.965641,Monday,RC-20240919,1,fintech,ios,test_app,iPhone_8_14,regression,48,43,5,fail,1,2723.24,836.2,22,1475,0.467,@critical;@api;@ui
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,fintech,ios,release_app,Google_Pixel_8_Pro_15,regression,51,44,7,fail,0,3116.38,711.2,46,1221,0.824,@ui;@mobile;@critical
2024-09-17 19:40:02.965641,Tuesday,RC-20240919,1,fintech,ios,test_app,Samsung_Galaxy_S23_14,smoke,19,19,0,pass,0,992.09,394.6,47,123,0.256,@performance;@mobile
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,fintech,ios,release_app,Samsung_Galaxy_S23_14,smoke,20,20,0,pass,1,955.98,369.3,2,631,0.793,@critical;@visual;@mobile
2024-09-19 19:40:02.965641,Thursday,RC-20240919,1,fintech,web,test_app,browser_chrome,regression,50,46,4,fail,0,3480.73,816.8,41,548,0.852,@api;@ui;@performance
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,fintech,web,release_app,browser_chrome,regression,50,46,4,fail,1,2471.77,764.6,15,588,0.57,@critical;@visual
2024-09-20 11:44:02.965641,Friday,RC-20240919,1,fintech,web,release_app,browser_chrome,smoke,19,18,1,fail,1,965.28,821.1,31,1882,0.626,@critical;@api;@visual
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,checkout,android,test_app,Samsung_Galaxy_S22_13,regression,49,47,2,fail,1,3377.48,781.4,20,272,0.516,@visual;@critical
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,checkout,android,release_app,iPhone_X_14,regression,52,50,2,fail,0,3634.02,894.2,27,1499,0.868,@critical;@mobile;@ui
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,checkout,android,test_app,Samsung_Galaxy_S21_5G_11,smoke,18,17,1,fail,2,893.64,894.6,43,748,0.781,@mobile;@ui;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,checkout,android,release_app,Google_Pixel_4_XL_10,smoke,18,18,0,pass,2,915.21,373.4,41,561,0.513,@performance;@critical
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,checkout,ios,test_app,Samsung_Galaxy_S22_13,regression,52,48,4,fail,3,3597.71,732.5,48,1420,0.548,@critical;@performance;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,checkout,ios,release_app,iPhone_X_14,regression,52,51,1,fail,2,3170.56,784.9,45,1059,0.376,@ui;@api;@performance
2024-09-26 19:40:02.965641,Thursday,RC-20240926,1,checkout,ios,test_app,iPhone_13_mini_17,smoke,22,22,0,pass,0,1234.37,391.6,3,844,0.889,@ui
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,checkout,ios,release_app,iPhone_15_18,smoke,20,19,1,fail,0,1327.24,846.1,37,150,0.824,@ui;@visual
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,checkout,web,test_app,browser_firefox,regression,50,46,4,fail,0,2503.59,719.3,9,1852,0.612,@critical;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,checkout,web,release_app,browser_chrome,regression,49,46,3,fail,1,3350.92,806.1,3,1344,0.79,@mobile
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,checkout,web,test_app,browser_chrome,smoke,19,18,1,fail,2,1209.32,883.0,41,1928,0.404,@visual;@api;@mobile
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,checkout,web,release_app,browser_chrome,smoke,21,20,1,fail,1,962.59,784.3,38,907,0.88,@api;@mobile;@ui
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,payments,android,test_app,iPhone_15_18,regression,52,46,6,fail,2,3394.68,793.9,50,1015,0.924,@visual;@ui;@api
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,payments,android,release_app,iPhone_14_17,regression,52,43,9,fail,1,2470.77,745.9,12,502,0.402,@mobile;@critical;@api
2024-09-22 19:40:02.965641,Sunday,RC-20240926,1,payments,android,test_app,iPhone_11_17,smoke,22,22,0,pass,0,1241.6,323.8,28,112,0.289,@performance;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,payments,android,release_app,Samsung_Galaxy_S21_5G_11,smoke,18,16,2,fail,0,733.83,712.6,26,298,0.276,@performance
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,payments,ios,test_app,iPhone_15_18,regression,50,42,8,fail,0,2418.78,741.4,36,643,0.705,@performance
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,payments,ios,release_app,iPhone_8_14,regression,48,45,3,fail,0,3024.23,709.2,35,1201,0.705,@mobile
2024-09-26 19:40:02.965641,Thursday,RC-20240926,1,payments,ios,test_app,iPhone_8_14,smoke,21,21,0,pass,1,1042.28,370.4,2,1500,0.583,@visual;@mobile;@performance
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,payments,ios,release_app,Google_Pixel_8_Pro_15,smoke,22,22,0,pass,0,1429.97,365.2,29,682,0.488,@api
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,payments,web,test_app,browser_firefox,regression,51,46,5,fail,0,3407.71,848.5,12,1174,0.736,@performance;@mobile;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,payments,web,release_app,browser_firefox,regression,51,44,7,fail,0,2973.44,703.4,23,103,0.327,@visual;@api;@performance
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,payments,web,release_app,browser_chrome,smoke,22,22,0,pass,1,920.32,385.9,11,93,0.384,@api;@critical
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,search,android,test_app,Google_Pixel_6_13,regression,49,45,4,fail,0,2011.48,756.1,13,356,0.582,@performance
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,search,android,release_app,iPhone_13_mini_17,smoke,21,21,0,pass,2,1435.59,334.2,32,848,0.445,@performance
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,search,ios,test_app,iPhone_14_Pro_18,regression,49,46,3,fail,3,2761.78,832.1,33,870,0.677,@api;@performance
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,search,ios,release_app,Samsung_Galaxy_S22_13,regression,50,47,3,fail,0,3265.6,868.5,17,1119,0.252,@api
2024-09-26 19:40:02.965641,Thursday,RC-20240926,1,search,ios,test_app,Google_Pixel_7_Pro_14,smoke,21,21,0,pass,0,1228.02,362.1,8,515,0.91,@mobile;@performance;@ui
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,search,ios,release_app,iPhone_8_14,smoke,22,19,3,fail,1,1138.63,845.0,33,893,0.814,@performance
2024-09-25 19:40:02.965641,Wednesday,RC-20240926,1,search,web,test_app,browser_firefox,regression,48,48,0,pass,0,2513.34,293.6,15,1190,0.859,@critical;@ui
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,search,web,release_app,browser_firefox,regression,49,45,4,fail,0,2925.57,800.6,45,1746,0.659,@performance
2024-09-25 19:40:02.965641,Wednesday,RC-20240926,1,search,web,test_app,browser_firefox,smoke,19,19,0,pass,3,1418.93,444.7,33,1564,0.4,@mobile;@ui;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,search,web,release_app,browser_firefox,smoke,20,18,2,fail,0,1265.86,876.4,3,188,0.865,@performance;@mobile
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,logistics,android,test_app,Samsung_Galaxy_S24_15,regression,49,46,3,fail,1,2807.55,879.5,18,1966,0.691,@mobile;@api;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,logistics,android,release_app,Samsung_Galaxy_S24_15,regression,51,45,6,fail,0,2858.51,786.6,46,795,0.654,@critical
2024-09-25 19:40:02.965641,Wednesday,RC-20240926,1,logistics,android,test_app,iPhone_8_14,smoke,18,18,0,pass,2,1280.65,306.1,49,392,0.309,@api;@performance
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,logistics,android,release_app,Google_Pixel_6_13,smoke,20,20,0,pass,2,1185.16,373.0,48,1524,0.558,@api;@performance;@ui
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,logistics,ios,test_app,iPhone_12_18,regression,50,46,4,fail,3,2901.59,820.8,37,763,0.796,@mobile
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,logistics,ios,release_app,Samsung_Galaxy_S21_5G_11,regression,51,46,5,fail,0,2111.75,789.5,10,1184,0.802,@critical
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,logistics,ios,test_app,Google_Pixel_8_Pro_15,smoke,18,18,0,pass,0,1148.22,295.0,27,766,0.31,@performance;@api;@ui
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,logistics,ios,release_app,Google_Pixel_8_Pro_15,smoke,19,19,0,pass,1,1086.49,323.3,20,1954,0.511,@visual;@performance;@api
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,logistics,web,test_app,browser_chrome,regression,52,48,4,fail,0,2674.1,866.6,11,751,0.356,@api;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,logistics,web,release_app,browser_firefox,regression,52,47,5,fail,1,2974.29,824.2,47,1470,0.844,@ui
2024-09-22 19:40:02.965641,Sunday,RC-20240926,1,logistics,web,test_app,browser_firefox,smoke,20,19,1,fail,0,1179.41,834.1,40,300,0.856,@performance;@visual;@ui
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,logistics,web,release_app,browser_firefox,smoke,18,17,1,fail,2,1208.61,855.9,37,1249,0.761,@ui
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,identity,android,release_app,Google_Pixel_8_Pro_15,regression,51,50,1,fail,1,3599.37,737.5,42,1231,0.916,@api;@visual
2024-09-22 19:40:02.965641,Sunday,RC-20240926,1,identity,android,test_app,iPhone_15_18,smoke,22,21,1,fail,0,1475.19,735.2,32,887,0.603,@api;@critical;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,identity,android,release_app,iPhone_13_mini_17,smoke,22,21,1,fail,1,1328.8,730.5,4,784,0.46,@critical;@api
2024-09-22 19:40:02.965641,Sunday,RC-20240926,1,identity,ios,test_app,iPhone_8_14,regression,50,48,2,fail,1,3425.82,727.6,32,1160,0.95,@api;@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,identity,ios,release_app,Samsung_Galaxy_S22_13,regression,50,47,3,fail,1,2180.75,789.3,41,1161,0.475,@performance
2024-09-24 19:40:02.965641,Tuesday,RC-20240926,1,identity,ios,test_app,iPhone_8_14,smoke,22,21,1,fail,0,1150.89,781.9,49,1384,0.746,@visual
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,identity,ios,release_app,Google_Pixel_4_XL_13,smoke,22,21,1,fail,0,920.12,762.8,14,111,0.349,@ui
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,identity,web,release_app,browser_firefox,regression,50,46,4,fail,1,2425.5,782.4,49,1964,0.874,@performance
2024-09-22 19:40:02.965641,Sunday,RC-20240926,1,identity,web,test_app,browser_firefox,smoke,22,19,3,fail,0,1111.93,750.9,12,1470,0.292,@api
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,identity,web,release_app,browser_firefox,smoke,18,18,0,pass,0,1136.79,428.5,38,519,0.596,@ui
2024-09-25 19:40:02.965641,Wednesday,RC-20240926,1,smart-testing,android,test_app,iPhone_11_17,regression,52,50,2,fail,0,2729.18,751.7,14,1894,0.935,@critical;@api
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,smart-testing,android,release_app,Google_Pixel_4_XL_10,regression,52,42,10,fail,1,2737.65,812.1,8,896,0.701,@visual
2024-09-23 19:40:02.965641,Monday,RC-20240926,1,smart-testing,android,test_app,Google_Pixel_6_13,smoke,20,20,0,pass,0,1336.73,341.9,49,1988,0.38,@mobile;@performance
2024-09-26 21:26:02.965641,Thursday,RC-20240926,1,smart-testing,android,release_app,iPhone_14_17,smoke,19,17,2,fail,0,1223.45,745.2,35,168,0.508,@critical;@api
